"player","date","time","id","item","itemID","itemString","response","votes","playerClass","instance","boss","difficultyID","mapID","groupSize","gear1","gear2","responseID","isAwardReason","note","owner","typeCode","tierToken"
"Maelzas-Sanguino","2023/11/29","23:05:36","1701291936-3","Fading Flame Wristbands","210204","item:210204::::::::70:102::5:7:6652:9599:9508:7980:9570:1504:8767::::::","Transmog","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Smolderon","15","2549","30","Anguished Restraints","","6","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/12/20","23:50:13","1703109013-5","Flame-Warped Curio","210947","item:210947::::::::70:577::5:3:7980:1507:8767::::::","Tier Set","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Unknown","15","2549","17","Wayward Chronomancer's Chronocap","Wayward Chronomancer's Patchwork","1","true","","Lasttime-Uldum","default",""
"Yrule-Sanguino","2026/01/21","22:13:00","1769030079-9","Laced Lair-Steppers","237524","item:237524::::::::80:64::152:7:6652:12239:10355:12351:11215:1507:10255:1:28:3230:::::","Personal Loot - Non tradeable","0","MAGE","Manaforge Omega-Mythic","Loom'ithar","16","2810","20","","","PL","false","","Yrule-Sanguino","",""
"Yrule-Sanguino","2026/01/21","22:44:00","1769031896-24","Iris of the Dark Beyond","237724","item:237724::::::::80:269::6:5:6652:10356:12358:1524:10255::::::","Pass","0","MAGE","Manaforge Omega-Mythic","Forgeweaver Araz","16","2810","20","Voidglass Spire","","PASS","false","","Cokamonkey-Sanguino","default",""
"Yrule-Sanguino","2026/01/21","22:54:00","1769032448-26","Interloper's Silken Striders","243305","item:243305::::::::80:269::6:7:6652:12239:10356:12358:13504:1524:10255::::::","Bis","0","MAGE","Manaforge Omega-Mythic","The Soul Hunters","16","2810","20","Interloper's Silken Striders","","2","false","","Cokamonkey-Sanguino","default",""
"Yrule-Sanguino","2026/01/21","23:02:00","1769032943-36","Voidglass Kris","237728","item:237728::::::::80:269::6:5:6652:10356:12358:1524:10255::::::","Pre-Bis","0","MAGE","Manaforge Omega-Mythic","Fractillus","16","2810","20","Voidglass Spire","","3","false","","Cokamonkey-Sanguino","default",""
"Yrule-Sanguino","2026/01/21","23:17:00","1769033855-41","Pactbound Vambraces","237555","item:237555::::::::80:64::152:8:6652:12921:12239:10355:12353:11215:1514:10255:1:28:3228:::::","Personal Loot - Non tradeable","0","MAGE","Manaforge Omega-Mythic","Nexus-King Salhadaar","16","2810","20","","","PL","false","","Yrule-Sanguino","",""
"Xtent-Sanguino","2024/05/12","22:31:33","1715542293-6","Cruel Dreamcarver","207783","item:207783::::::::70:577::84:6:6652:7980:10329:10884:1537:8767::::::","Offspec","0","DRUID","Amirdrassil, the Dream's Hope-Heroic","Igira the Cruel","15","2549","16","Vakash, the Shadowed Inferno","Kokia's Burnout Rod","5","true","","Mîssah-Zul'jin","default",""
"Xtent-Sanguino","2024/05/12","23:05:42","1715544342-17","Mystic Fleeting Hourglass","217317","item:217317::::::::70:577::84:4:7980:10884:1504:8767::::::","Tier Set","0","DRUID","Amirdrassil, the Dream's Hope-Heroic","Nymue, Weaver of the Cycle","15","2549","17","Draconic Combatant's Resilient Chestpiece |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","1","true","","Mîssah-Zul'jin","default","true"
"Sheepwithme-Zul'jin","2025/08/13","22:41:00","1755117672-22","Bloodwrath's Gnarled Claws","237549","item:237549::::::::80:269::3:6:6652:12239:10354:12292:1498:10255:1:28:2462:::::","Mejora","0","MAGE","Manaforge Omega-Normal","The Soul Hunters","14","2810","23","Aspectral Emissary's Hardened Grasp","","4","false","","Cokamonkey-Sanguino","default",""
"Sheepwithme-Zul'jin","2025/08/13","23:14:00","1755119637-30","Perfidious Projector","242403","item:242403::::::::80:269::3:5:6652:10354:12293:1501:10255:1:28:2462:::::","Mejora","0","MAGE","Manaforge Omega-Normal","Nexus-King Salhadaar","14","2810","23","Harvester's Edict","Azhiccaran Parapodia","4","false","pa una mejora gratis","Cokamonkey-Sanguino","default",""
"Sheepwithme-Zul'jin","2025/08/13","23:51:00","1755121830-37","Artoshion's Abyssal Stare","237535","item:237535::::::::80:269::3:7:6652:12921:12239:10354:12293:1501:10255:1:28:2462:::::","Autopass","0","MAGE","Manaforge Omega-Normal","Dimensius, the All-Devouring","14","2810","23","Augur's Ephemeral Wide-Brim","","AUTOPASS","false","","Cokamonkey-Sanguino","default",""
"Sheepwithme-Zul'jin","2025/08/14","00:04:00","1755122647-39","Núcleo Arcano erradicador","242394","item:242394::::::::80:62::151:6:6652:10354:12290:11215:1491:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","MAGE","Manaforge Omega-Heroic","Plexus Sentinel","15","2810","22","","","PL","false","","Sheepwithme-Zul'jin","",""
"Sheepwithme-Zul'jin","2025/08/14","22:32:00","1755203638-20","Naazindhri's Mystic Lash","242398","item:242398::::::::80:269::5:5:6652:10355:12351:1507:10255:1:28:2462:::::","Mejora","0","MAGE","Manaforge Omega-Heroic","Soulbinder Naazindhri","15","2810","21","Harvester's Edict","Azhiccaran Parapodia","4","false","","Cokamonkey-Sanguino","default",""
"Sheepwithme-Zul'jin","2025/08/15","00:01:00","1755208893-28","Mystic Yearning Cursemark","237598","item:237598::::::::80:269::5:4:12233:10355:1511:10255::::::","Tierset","2","MAGE","Manaforge Omega-Heroic","The Soul Hunters","15","2810","20","Aspectral Emissary's Arcane Vents","","1","false","tier 3 + catalyst t4","Cokamonkey-Sanguino","default","true"
"Sheepwithme-Zul'jin","2025/08/20","23:08:00","1755724082-44","Bloodwrath's Gnarled Claws","237549","item:237549::::::::80:269::5:6:6652:12239:10355:12352:1511:10255:1:28:2462:::::","Tierset","3","MAGE","Manaforge Omega-Heroic","The Soul Hunters","15","2810","24","Bloodwrath's Gnarled Claws","","1","false","HAGO T4","Cokamonkey-Sanguino","default",""
"Sheepwithme-Zul'jin","2025/08/20","23:43:00","1755726172-59","Perfidious Projector","242403","item:242403::::::::80:269::5:5:6652:10355:12353:1514:10255:1:28:2462:::::","Mejora","0","MAGE","Manaforge Omega-Heroic","Nexus-King Salhadaar","15","2810","24","Naazindhri's Mystic Lash","Azhiccaran Parapodia","4","false","","Cokamonkey-Sanguino","default",""
"Ayanosoul-Sanguino","2023/12/20","22:25:17","1703103917-15","Lost Scholar's Belted Treads","207122","item:207122::::::::70:577::5:6:6652:9508:7980:9569:1501:8767::::::","Pass","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Volcoross","15","2549","29","Frigid Conservator's Slippers","","PASS","false","","Lasttime-Uldum","default",""
"Ayanosoul-Sanguino","2023/12/20","22:45:13","1703105113-26","Sickle of the White Stag","207782","item:207782::::::::70:577::5:5:6652:7980:9569:1501:8767::::::","Mejora","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Council of Dreams","15","2549","28","Wand of Prismatic Focus","Bioluminescent Lamp","4","false","","Lasttime-Uldum","default",""
"Ayanosoul-Sanguino","2023/12/20","23:52:22","1703109142-8","Twisting Shadow Claws","207115","item:207115::::::::70:577::5:6:6652:9508:7980:9571:1507:8767::::::","Mejora","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Unknown","15","2549","12","Twisted Sisters Handwraps","","4","false","","Lasttime-Uldum","default",""
"Ayanosoul-Sanguino","2023/12/27","22:30:55","1703709055-8","Mystic Ashen Dreamheart","207475","item:207475::::::::70:577::5:4:9512:7980:1504:8767::::::","Mejora","1","MAGE","Amirdrassil, the Dream's Hope-Heroic","Larodar, Keeper of the Flame","15","2549","13","Wayward Chronomancer's Pantaloons","","4","false","","Lasttime-Uldum","default","true"
"Ayanosoul-Sanguino","2023/12/27","22:51:28","1703710288-16","Fading Flame Wristbands","210204","item:210204::::::::70:577::5:7:6652:9599:9508:7980:9570:1504:8767::::::","Offspec","1","MAGE","Amirdrassil, the Dream's Hope-Heroic","Smolderon","15","2549","12","Vibrant Wildercloth Wristwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","5","false","","Lasttime-Uldum","default",""
"Ayanosoul-Sanguino","2023/12/27","23:13:59","1703711639-22","Twisting Shadow Claws","207115","item:207115::::::::70:577::5:6:6652:9508:7980:9571:1507:8767::::::","Offspec","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Fyrakk the Blazing","15","2549","12","Wayward Chronomancer's Gloves","","5","false","","Lasttime-Uldum","default",""
"Ayanosoul-Sanguino","2023/12/27","23:14:43","1703711683-24","Flame-Warped Curio","210947","item:210947::::::::70:577::5:3:7980:1507:8767::::::","Mejora","1","MAGE","Amirdrassil, the Dream's Hope-Heroic","Fyrakk the Blazing","15","2549","10","Wayward Chronomancer's Chronocap","Wayward Chronomancer's Patchwork","4","false","","Lasttime-Uldum","default",""
"Ayanosoul-Sanguino","2024/01/17","22:10:19","1705522219-1","Anguished Restraints","207120","item:207120::::::::70:577::6:7:41:9600:9509:7981:9573:1511:8767::::::","Offspec","2","MAGE","Amirdrassil, the Dream's Hope-Mythic","Gnarlroot","16","2549","20","Vibrant Wildercloth Wristwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","5","false","","Turtlehunter-Zul'jin","default",""
"Furrah-Zul'jin","2025/01/29","22:04:19","1738181059-2","Bile-Soaked Harness","212419","item:212419::::::::80:262::6:6:6652:10380:10356:10260:1524:10255:1:28:2462:::::","Mejora","0","MAGE","Nerub-ar Palace-Mythic","Ulgrax the Devourer","16","2657","20","Runecoat of Violet Rebirth","","4","false","","Elcoka-Sanguino","default",""
"Furrah-Zul'jin","2025/01/29","22:04:25","1738181065-3","Crunchy Intruder's Wristband","212426","item:212426::::::::80:262::6:7:6652:10876:10380:10356:10260:1524:10255:1:28:2462:::::","Mejora","0","MAGE","Nerub-ar Palace-Mythic","Ulgrax the Devourer","16","2657","20","Consecrated Cuffs |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","","Elcoka-Sanguino","default",""
"Furrah-Zul'jin","2025/01/29","22:13:16","1738181596-8","Shattered Eye Cincture","212430","item:212430::::::::80:262::6:7:6652:10877:10380:10356:10260:1524:10255:1:28:2462:::::","Bis","0","MAGE","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","Shattered Eye Cincture","","2","false","","Elcoka-Sanguino","default",""
"Furrah-Zul'jin","2025/01/29","22:13:36","1738181616-10","Formula: Enchanted Runed Harbinger Crest","223122","item:223122::::::::80:262::6::1:28:2727:::::","Pass","0","MAGE","Nerub-ar Palace-Mythic","Ulgrax the Devourer","16","2657","20","","","PASS","false","","Furrah-Zul'jin","default",""
"Furrah-Zul'jin","2025/01/29","22:13:44","1738181624-11","Formula: Enchanted Weathered Harbinger Crest","223121","item:223121::::::::80:262::6::1:28:2727:::::","Pass","0","MAGE","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","","","PASS","false","","Furrah-Zul'jin","default",""
"Furrah-Zul'jin","2025/01/29","22:32:39","1738182759-16","Cosmic-Tinged Treads","212416","item:212416::::::::80:262::6:6:6652:10380:10356:10259:1527:10255:1:28:2462:::::","Mejora","0","MAGE","Nerub-ar Palace-Mythic","Sikran, Captain of the Sureki","16","2657","20","Assimilated Eggshell Slippers","","4","false","","Elcoka-Sanguino","default",""
"Furrah-Zul'jin","2025/01/29","22:44:26","1738183466-1","Devotee's Discarded Headdress","212440","item:212440::::::::80:262::6:7:6652:10877:10380:10356:10259:1527:10255:1:28:2462:::::","Bis","0","MAGE","Nerub-ar Palace-Mythic","Rasha'nan","16","2657","20","Hood of Violet Rebirth","","2","false","","Elcoka-Sanguino","default",""
"Furrah-Zul'jin","2025/02/19","22:20:30","1739996430-5","Aberrant Spellforge","212451","item:212451::::::::80:262::6:5:6652:10356:10260:1524:10255:1:28:2462:::::","Mejora","1","MAGE","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","Ara-Kara Sacbrood","Spymaster's Web","4","false","free upgrade ilvl","Elcoka-Sanguino","default",""
"Furrah-Zul'jin","2025/03/10","22:06:00","1741640819-1","Pit Doctor's Petticoat","228865","item:228865::::::::80:64::69:6:6652:11964:11977:11215:1485:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","MAGE","Liberation of Undermine-Heroic","Vexie and the Geargrinders","15","2769","26","","","PL","false","","Furrah-Zul'jin","",""
"Evíllaurita-Sanguino","2024/09/16","22:28:52","1726514932-1","Venerated Conniver's Badge","225624","item:225624::::::::80:269::5:4:10371:10355:1520:10255::::::","Tier Set","0","PRIEST","Nerub-ar Palace-Heroic","The Silken Court","15","2657","26","Ara-Kara Sacbrood","Mereldar's Toll","1","false","x1","Liendresempa-Zul'jin","default","true"
"Evíllaurita-Sanguino","2024/09/18","22:11:38","1726686698-24","Predator's Feasthooks","212391","item:212391::::::::80:269::3:5:42:10354:10272:1501:10255:1:28:2462:::::","Autopass","0","PRIEST","Nerub-ar Palace-Normal","Rasha'nan","14","2657","27","Arathi Holy Standard","","AUTOPASS","false","","Liendresempa-Zul'jin","default",""
"Evíllaurita-Sanguino","2024/09/18","22:20:48","1726687248-33","Assimilated Eggshell Slippers","225582","item:225582::::::::80:269::3:6:6652:10376:10354:10271:1504:10255:1:28:2462:::::","Bis","2","PRIEST","Nerub-ar Palace-Normal","Broodtwister Ovi'nax","14","2657","28","Tainted Earthshard Walkers","","2","false","","Liendresempa-Zul'jin","default",""
"Evíllaurita-Sanguino","2024/09/18","22:38:40","1726688320-47","Skeinspinner's Duplicitous Cuffs","225584","item:225584::::::::80:269::3:7:6652:10877:10376:10354:10270:1507:10255:1:28:2462:::::","Pre-Bis","1","PRIEST","Nerub-ar Palace-Normal","The Silken Court","14","2657","28","Unkindled Waxweave Clasps","","3","false","","Liendresempa-Zul'jin","default",""
"Evíllaurita-Sanguino","2024/09/25","22:42:36","1727293356-22","Venerated Obscenity's Idol","225632","item:225632::::::::80:269::5:4:10369:10355:1514:10255::::::","Tier Set","2","PRIEST","Nerub-ar Palace-Heroic","Rasha'nan","15","2657","27","Unkindled Waxweave Shoulderpads","","1","false","4º Pieza","Liendresempa-Zul'jin","default","true"
"Evíllaurita-Sanguino","2024/09/26","23:06:54","1727381214-10","Acrid Ascendant's Sash","225585","item:225585::::::::80:269::5:7:6652:10397:10379:10355:10262:1520:10255:1:28:2462:::::","Bis","0","PRIEST","Nerub-ar Palace-Heroic","Queen Ansurek","15","2657","13","Burrower's Cinch","","2","false","","Liendresempa-Zul'jin","default",""
"Evíllaurita-Sanguino","2024/10/16","22:10:20","1729105820-1","Bile-Soaked Harness","212419","item:212419::::::::80:269::6:6:6652:10380:10356:10260:1524:10255:1:28:2462:::::","Tier Set","2","PRIEST","Nerub-ar Palace-Mythic","Ulgrax the Devourer","16","2657","20","Shadowed Orator's Tunic","","1","false","Catalyst","Liendresempa-Zul'jin","default",""
"Evíllaurita-Sanguino","2024/11/13","23:55:41","1731534941-25","Bindings of the Starless Night","212441","item:212441::::::::80:268::6:6:6652:10380:10356:10258:1530:10255:1:28:2462:::::","Tier Set","3","PRIEST","Nerub-ar Palace-Mythic","Nexus-Princess Ky'veza","16","2657","20","Living Luster's Touch","","1","false","Catalizador","Liendresempa-Zul'jin","default",""
"Zorkrom-Zul'jin","2023/11/15","22:48:55","1700081335-21","Scythe of the Fallen Keeper","207792","item:207792::::::::70:102::3:5:6652:7979:9562:1491:8767::::::","Mejora","1","DRUID","Amirdrassil, the Dream's Hope-Normal","Larodar, Keeper of the Flame","14","2549","29","Primal Molten Spellblade |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Crackling Codex of the Isles |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","4","false","mejora pa gato, pero pinta el pollo mejor :P","Codetuma-Zul'jin","default",""
"Zorkrom-Zul'jin","2023/11/19","23:31:36","1700429496-2","Ashes of the Embersoul","207167","item:207167::::::::70:102::5:5:6652:7980:9570:1504:8767::::::","Bis","3","DRUID","Amirdrassil, the Dream's Hope-Heroic","Smolderon","15","2549","24","Neltharion's Call to Suffering","Harlan's Loaded Dice","2","false","segun wowhead es tier S pa gato","Codetuma-Zul'jin","default",""
"Zorkrom-Zul'jin","2023/11/22","23:01:55","1700686915-17","Feather of the Smoke Red Moon","211280","item:211280::::::::70:103:::::::::","Personal Loot - Non tradeable","0","DRUID","Amirdrassil, the Dream's Hope-Normal","Tindral Sageswift, Seer of the Flame","14","2549","29","","","PL","false","","Zorkrom-Zul'jin","",""
"Zorkrom-Zul'jin","2023/11/23","23:34:11","1700775251-23","Rashon, the Immortal Blaze","207793","item:207793::::::::70:102::5:6:6652:7980:9571:9584:1507:8767::::::","Bis","0","DRUID","Amirdrassil, the Dream's Hope-Heroic","Fyrakk the Blazing","15","2549","15","Scythe of the Fallen Keeper","","2","false","voy full gato quitando consejo","Codetuma-Zul'jin","default",""
"Zorkrom-Zul'jin","2023/11/26","23:50:24","1701035424-3","Coiled Serpent Idol","207175","item:207175::::::::70:262::6:5:6652:7981:9574:1514:8767::::::","Mejora","0","DRUID","Amirdrassil, the Dream's Hope-Mythic","Volcoross","16","2549","20","Witherbark's Branch","Porcelain Crab","4","false","false","Elcoka-Sanguino","default",""
"Zorkrom-Zul'jin","2023/12/06","22:52:55","1701895975-16","Eternal Sentinel's Cord","207135","item:207135::::::::70:102::5:7:6652:9600:9508:7980:9570:1504:8767::::::","Bis","1","DRUID","Amirdrassil, the Dream's Hope-Heroic","Nymue, Weaver of the Cycle","15","2549","25","Hound-Jowl Waistband","","2","false","","Codetuma-Zul'jin","default",""
"Owlways-Sanguino","2024/11/20","22:36:17","1732134977-9","Scepter of Manifested Miasma","212404","item:212404::::::::80:269::6:5:6652:10356:10260:1524:10255:1:28:2462:::::","Pre-Bis","3","DRUID","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","Melodious Iron Songspire","","3","false","","Liendresempa-Zul'jin","default",""
"Owlways-Sanguino","2024/11/20","22:48:20","1732135700-15","Chitin-Spiked Jackboots","212445","item:212445::::::::80:268::6:6:6652:10380:10356:10259:1527:10255:1:28:2462:::::","Bis","3","DRUID","Nerub-ar Palace-Mythic","Sikran, Captain of the Sureki","16","2657","20","Rune-Branded Kickers |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","","Liendresempa-Zul'jin","default",""
"Owlways-Sanguino","2024/11/20","23:06:51","1732136811-19","Predator's Feasthooks","212391","item:212391::::::::80:269::6:5:6652:10356:10259:1527:10255:1:28:2462:::::","Autopass","0","DRUID","Nerub-ar Palace-Mythic","Rasha'nan","16","2657","20","Melodious Iron Songspire","","AUTOPASS","false","","Liendresempa-Zul'jin","default",""
"Owlways-Sanguino","2024/11/21","23:59:18","1732226358-12","Writhing Ringworm","225576","item:225576::::::::80:269::6:7:6652:10395:10393:10356:10258:1530:10255:1:28:2462:::::","Bis","0","DRUID","Nerub-ar Palace-Mythic","Broodtwister Ovi'nax","16","2657","20","Circle of Bone","Umbriss Band","2","false","","Liendresempa-Zul'jin","default",""
